,pos,count,entity
6908,^,2,Dutch
6909,N,1,bird
6910,N,2,optimism
6911,N,3,birthday
6912,N,2,friend’s
6913,N,1,Volunteer
6914,^,5,Netherlands
6915,N,20,Endocrinology
6916,^,2,Amsterdam
6917,A,3,28th
6918,N,1,Professors
6919,N,1,Scholars
6920,^,4,academia
6921,N,1,discoveries
6922,N,3,milestones
6923,A,3,Recent
6924,N,9,Disorders
6925,A,2,western
6926,N,1,Employees
6927,A,4,Senior
6928,N,1,Chairman
6929,N,2,directors
6930,N,1,managers
6931,N,1,gaps
6932,N,1,multinationals
6933,N,3,neck
6934,N,1,afflictions
6935,^,2,spondylitis
6936,N,1,memory-loss
6937,N,2,paced
6938,N,1,work-life
6939,N,4,matters
6940,A,1,harmonious
6941,A,3,collective
6942,N,7,well-being
6943,N,1,surge
6944,N,3,hearts
6945,N,1,Millions
6946,A,6,occasional
6947,A,4,boiled
6948,N,1,mava
6949,N,2,gravies
6950,A,28,brown
6951,N,2,multigrain
6952,^,5,Throat
6953,^,1,Chemotherapy
6954,^,1,Narispura
6955,^,1,Karmic
6956,N,1,traumas
6957,N,2,entities
6958,N,3,flaxseeds
6959,^,1,Flaxseeds
6960,N,1,alsi
6961,N,3,smoothies
6962,N,2,Invite
6963,A,1,Honorable
6964,N,13,Committee
6965,^,2,Euro
6966,^,9,Spain
6967,^,5,Nursing
6968,^,2,Barcelona
6969,A,3,Changing
6970,N,1,spectrum
6971,^,1,Multidisciplinary
6972,N,2,novel
6973,N,1,arena
6974,N,5,invites
6975,N,7,conferences
6976,A,2,3rd
6977,A,1,high-fibre
6978,A,1,Store-bought
6979,N,2,Insecurity
6980,N,1,Greed
6981,N,6,Jealousy
6982,N,1,Hatred
6983,N,1,natures
6984,N,2,beings
6985,^,1,co
6986,N,1,sectors
6987,N,1,REVOLUTIONARY
6988,N,2,CARE
6989,N,1,FIRM
6990,A,2,surgical
6991,N,2,knife
6992,N,1,admission
6993,N,1,Pyramids
6994,^,1,Plank
6995,N,1,Mode
6996,N,1,bandwidth
6997,N,1,shortage
6998,A,1,specialized
6999,^,5,African
7000,^,1,LATAM
7001,^,1,Journals
7002,A,5,sharp
7003,A,1,Excessive
7004,N,5,sweating
7005,A,3,Intense
7006,^,2,Melbourne
7007,N,5,log
7008,N,12,drive
7009,^,1,caner
7010,N,1,sir
7011,N,1,biopsy/
7012,^,1,CT
7013,^,1,Scan
7014,A,2,dilated
7015,A,1,leaky
7016,N,2,Swelling
7017,^,1,macula
7018,N,1,DME
7019,N,1,lens
7020,N,1,Damage
7021,N,1,heartbreak
7022,A,6,bored
7023,N,1,twenties
7024,N,1,C.A
7025,^,7,B.P
7026,^,1,GP/Doctors
7027,N,2,affair
7028,A,2,lengthy
7029,A,3,square
7030,N,3,mother-in-law
7031,N,1,daughter-in-law’s
7032,N,2,domestic
7033,N,1,Daughter-in-law
7034,^,1,Brahmin
7035,N,2,daughter-in-law
7036,N,10,talking
7037,N,2,Cortisol
7038,N,3,estrogen
7039,N,1,progesterone
7040,^,1,Hypothalamus
7041,N,1,emotions/neurotransmitter
7042,N,1,gynecologic
7043,^,2,APAC
7044,^,9,Zone
7045,^,1,Heath
7046,N,5,zones
7047,A,1,Responsible
7048,N,1,franchises
7049,N,8,mentioned
7050,N,1,pager
7051,N,2,varies
7052,N,8,workouts
7053,N,2,schizophrenia
7054,N,1,restlessness
7055,N,3,Reason
7056,N,1,GP/Doctor
7057,N,1,psychiatrists
7058,N,1,psychiatrist
7059,A,1,receptive
7060,N,2,obstacles
7061,N,2,demons
7062,A,1,incapable
7063,A,1,recorded
7064,^,1,Kuala
7065,^,1,lumpur
7066,^,1,KL
7067,^,12,Feb
7068,^,1,EU
7069,^,1,Diego
7070,^,1,CBC
7071,N,1,accumulation
7072,N,1,biopsy/CT
7073,N,1,scan
7074,^,1,o
7075,N,1,mammography
7076,N,4,fad
7077,N,1,Liquid-diet
7078,N,1,protein-only
7079,N,1,doctor/dietitian
7080,N,1,suited
7081,^,1,Gujarati
7082,^,1,Tulu
7083,N,3,copies
7084,A,2,discounted
7085,N,1,communities/state
7086,N,7,monsoons
7087,N,2,rains
7088,N,2,brush
7089,N,2,dirt
7090,N,1,disinfectant
7091,N,5,sun
7092,^,1,•Dry
7093,A,1,susceptible
7094,N,6,monsoon
7095,A,5,resistant
7096,A,1,spicy
7097,^,1,Street
7098,^,1,pani-puri
7099,^,1,bhajiya
7100,N,1,germs
7101,^,1,unhygienic
7102,^,1,roadside
7103,N,1,eateries
7104,^,5,Healthline
7105,Z,2,Gita's
7106,^,3,Kitchen
7107,N,5,type-2
7108,^,20,youtube
7109,N,1,Way
7110,N,1,Body‼⚠👫
7111,N,1,Feet
7112,N,2,humidity
7113,N,2,stickiness
7114,N,4,moisture
7115,N,4,fungus
7116,N,1,moulds
7117,A,2,secondary
7118,A,8,bacterial
7119,A,3,rainy
7120,A,1,cozy
7121,N,2,jog
7122,N,1,rainwear
7123,A,1,all-weather
7124,N,15,footwear
7125,N,1,drizzle
7126,N,1,umbrella
7127,N,5,Lack
7128,N,21,increase
7129,N,2,tract
7130,A,1,asthmatic
7131,N,1,inhalers
7132,N,5,sprays
7133,A,7,allergic
7134,N,1,allergens
7135,A,2,closed
7136,N,2,sudden
7137,N,1,prompt
7138,^,1,Monsoon
7139,N,1,coffee/tea
7140,N,2,rain
7141,A,10,controlled
7142,A,1,fungal
7143,N,2,moisturizer
7144,N,1,talcum
7145,A,2,medicated
7146,N,1,powders
7147,A,3,wet
7148,N,10,socks
7149,N,1,Remedies#
7150,N,1,wards
7151,^,1,Trigonella
7152,^,1,foenum-graceum
7153,N,1,methi
7154,N,18,ingredient
7155,N,1,subcontinent
7156,N,2,alkaloid
7157,N,1,trigonelline
7158,^,1,choline
7159,N,1,tussive
7160,N,1,adjuvant
7161,N,13,Activity
7162,N,1,Term
7163,^,4,Triglycerides
7164,N,1,hypertriglyceridemia
7165,A,5,Normal
7166,N,4,milligrams
7167,N,1,deciliter
7168,N,1,millimoles
7169,A,1,Borderline
7170,N,2,panel
7171,N,3,triglyceride
7172,N,1,measurement
7173,A,3,separate
7174,A,1,unused
7175,N,3,lipoproteins
7176,^,1,Karela
7177,^,1,Momordica
7178,^,1,karela
7179,A,3,bitter
7180,N,3,substances
7181,N,1,vicine
7182,N,1,polypeptide-p
7183,N,2,gourd
7184,N,17,tea
7185,N,1,Tier
7186,N,1,annum
7187,N,1,operating
7188,^,3,Gland
7189,A,1,hyper
7190,A,2,rheumatic
7191,^,1,Glands
7192,A,1,shaped
7193,N,1,butterfly
7194,N,2,Rate
7195,A,3,peripheral
7196,N,2,e
7197,N,1,f
7198,N,1,iodine
7199,^,1,Triiodothyronine
7200,^,1,Thyroxin
7201,^,12,T3
7202,^,5,TSH
7203,^,1,TRH
7204,A,1,stimulating
7205,N,3,releases
7206,N,1,cells/metabolism
7207,^,7,T4
7208,A,2,slower
7209,N,1,constipation/weight
7210,N,19,gain
7211,N,1,diarrhoea/weight
7212,N,2,hyperthyroidism
7213,N,1,Irritability
7214,N,1,moodiness
7215,N,1,Nervousness
7216,N,1,hyperactivity
7217,N,4,temperatures
7218,N,1,Hand
7219,N,1,Hair
7220,N,5,hypothyroidism
7221,N,1,Trouble
7222,N,1,Tiredness
7223,N,1,Difficulty
7224,A,4,solar
7225,N,3,plexus
7226,N,1,emphasis
7227,A,3,corresponding
7228,N,1,Brow
7229,^,1,Azadirachta
7230,^,1,indica
7231,N,4,neem
7232,N,3,trees
7233,A,85,over
7234,N,1,millennia
7235,A,6,medicinal
7236,N,1,antifungal
7237,N,1,viral
7238,^,4,hypoglycaemic
7239,N,1,USERS
7240,N,1,Neighborhood
7241,^,1,Sapthagiri
7242,^,1,Kavoor
7243,N,2,Users
7244,N,1,re-confirmed
7245,^,1,Chhattisgarh
7246,N,1,serum
7247,N,1,Kidneys
7248,N,6,dialysis
7249,N,1,problems/pain
7250,^,1,Amla
7251,^,1,Phyllanthus
7252,^,1,emblica
7253,^,1,gooseberry
7254,N,1,polyphenol
7255,N,1,oxidative
7256,N,2,fructose
7257,^,1,Sakhi
7258,^,1,Shraddha
7259,^,1,Apartment
7260,N,2,outs
7261,^,1,Jamun
7262,^,1,Syzygium
7263,^,1,cumini
7264,^,1,jambosine
7265,^,1,jamboline
7266,N,1,diastic
7267,N,2,conversion
7268,N,61,starch
7269,^,3,Aloe
7270,^,1,Vera
7271,^,2,vera
7272,N,1,cosmetics
7273,^,1,Banaras
7274,^,1,Arun
7275,^,1,Upadhyay
7276,N,1,story/journey
7277,N,2,trials
7278,A,1,non-invasive
7279,A,1,considerable
7280,N,2,peak
7281,A,6,abdominal
7282,A,2,marital
7283,A,1,Final
7284,N,1,husbands
7285,N,1,PULSES
7286,N,1,Turmeric
7287,^,1,Curcuma
7288,N,3,turmeric
7289,^,1,Curcumin
7290,N,1,curcuminoid
7291,N,4,intervention
7292,N,2,chef
7293,N,2,tv
7294,N,4,discovery
7295,N,1,changer
7296,N,1,Avocado
7297,N,1,Toast
7298,N,1,presentation😂
7299,^,2,Allium
7300,^,1,Sativum
7301,A,1,alleged
7302,A,3,therapeutic
7303,A,3,aged
7304,N,5,extracts
7305,N,1,phyisician
7306,^,1,MOZZARELLA
7307,^,1,PENGUINS
7308,N,1,VIDEOS
7309,^,1,Zingiber
7310,^,1,officinale
7311,N,1,delicacy
7312,A,12,dried
7313,N,3,ginger
7314,N,2,supplementation
7315,N,2,fractions
7316,^,1,कुन
7317,^,1,खाने
7318,^,1,तेल
7319,^,1,राम्रो
7320,N,2,Flax
7321,N,1,Seed
7322,N,1,flax
7323,N,2,coat
7324,N,1,Flaxseed
7325,N,2,severity
7326,S,4,month's
7327,N,1,medcines
7328,N,1,high)
7329,N,1,Curry
7330,N,5,Leaves
7331,^,1,Kadi
7332,^,1,Patta
7333,N,4,herb
7334,S,1,Tomorrow's
7335,N,1,slot
7336,N,3,slots
7337,N,1,theory
7338,^,1,Ivy
7339,^,1,Gourd
7340,^,1,Tindora
7341,N,1,kundru
7342,N,1,Compounds
7343,N,2,enzyme
7344,N,1,glucose-6-phosphotase
7345,N,4,enzymes
7346,N,1,ivy
7347,^,3,Susan
7348,^,3,Weiner
7349,^,1,Q
7350,A,1,hardboiled
7351,N,1,string
7352,N,2,NUTRITION
7353,N,2,BD
7354,N,2,Nano™
7355,N,2,rebate
7356,N,1,BOX
7357,N,1,Restrictions
7358,N,3,Jogging
7359,N,3,osteoporosis
7360,N,3,lipoprotein
7361,N,3,peers
7362,^,3,OCM
7363,N,7,Details
7364,^,10,Organizing
7365,A,2,pleased
7366,N,1,Member(OCM
7367,N,1,Interests
7368,N,4,Highlights
7369,N,1,Biomarkers
7370,N,4,Types
7371,A,1,technological
7372,N,2,opinions
7373,N,1,attendance
7374,^,2,august
7375,A,2,confirmed
7376,^,1,Christie
7377,^,1,Amelia
7378,N,3,Contact
7379,N,1,Tea
7380,^,1,flavonoid
7381,N,2,amylase
7382,A,1,salivary
7383,A,1,metabolized
7384,N,2,stream
7385,N,1,teachings
7386,N,2,negativity
7387,N,1,Isabgol
7388,N,1,Psyllium
7389,N,1,husk
7390,A,1,indigestible
7391,A,1,tangible
7392,^,1,isabgol
7393,A,2,decreased
7394,^,2,Ashwagandha
7395,^,1,Withania
7396,^,1,somnifera
7397,^,1,ashwagandha
7398,N,1,Dink
7399,^,4,Wheat
7400,^,2,Grass
7401,N,1,concentrate
7402,^,3,grass
7403,A,3,superior
7404,N,1,inclusion
7405,N,4,decrease
7406,^,9,glycemic
7407,N,1,Almonds
7408,N,1,badam
7409,A,1,Prelimenary
7410,N,1,associates
7411,N,4,headaches
7412,A,4,sufficient
7413,^,2,Shashank
7414,^,2,Asana
7415,^,2,Ardha
7416,^,2,Kurmasana
7417,N,2,asana
7418,^,2,Ajna
7419,^,1,Agya
7420,A,1,situted
7421,N,1,forehead
7422,A,2,pitutiary
7423,A,3,Proper
7424,N,1,functioning
7425,A,4,Further
7426,N,1,Swadhisthana
7427,A,1,reproductive
7428,N,1,NOTE
7429,N,1,pillow
7430,^,3,Olive
7431,A,1,Preliminary
7432,A,1,insightful
7433,N,2,prostate
7434,N,2,cookout
7435,N,4,wishes
7436,N,3,Cycling
7437,A,2,sustainable
7438,N,1,transportation
7439,N,8,intensity
7440,N,18,fit
7441,N,1,Gurmar
7442,^,1,Gymnema
7443,^,1,sylvestre
7444,^,1,gymnemic
7445,^,1,gurmar
7446,N,1,exhibit
7447,A,1,Glad
7448,A,1,Heartiest
7449,A,1,gracious
7450,N,6,Member
7451,A,4,Open
7452,N,3,Access
7453,N,2,Publisher
7454,N,2,Events
7455,N,1,Organizer
7456,N,2,applications
7457,^,1,Foster
7458,^,1,Haleness
7459,N,1,PS
7460,N,5,Editorial
7461,^,3,Allied
7462,N,4,journals
7463,N,2,Discount
7464,N,4,publication
7465,N,6,fee
7466,N,6,Opportunity
7467,N,1,sponsorship
7468,N,1,poster
7469,N,2,advertisement
7470,N,2,inserts
7471,N,2,delegate
7472,N,8,bags
7473,N,1,University/Institution
7474,N,1,banners
7475,^,1,Honourable
7476,N,1,guest
7477,N,1,photograph
7478,N,5,reply
7479,N,3,confirmation
7480,^,1,Savina
7481,^,2,Clark
7482,^,2,Portland
7483,^,1,St
7484,^,1,Marylebone
7485,^,1,W1W
7486,^,1,7LT
7487,^,3,Parkinson
7488,^,5,s
7489,^,1,Parkison
7490,N,1,intentions
7491,N,24,works
7492,^,5,Washington
7493,^,1,D.C
7494,N,1,psychologists
7495,N,5,dollars
7496,A,2,numerous
7497,N,1,Practitioners
7498,N,1,audio
7499,A,1,funniest
7500,A,1,sarcastic
7501,N,2,insights
7502,^,2,Karuna
7503,^,1,Shirdi
7504,^,1,Sai
7505,^,1,Baba
7506,N,1,legs/knees
7507,N,23,stop
7508,N,1,believer
7509,A,2,Parallel
7510,N,1,holograms
7511,N,1,affection
7512,N,1,gurus/founders
7513,N,1,Pomegranate
7514,N,3,Juice
7515,N,1,Pomegranates
7516,A,3,alcoholic
7517,N,1,registry
7518,^,4,Israel
7519,A,1,pomegranate
7520,N,5,Tonight
7521,N,7,hit
7522,N,3,doc
7523,N,1,est
7524,N,3,ulcer
7525,^,1,Buddycovers
7526,N,4,bath
7527,N,1,Ginseng
7528,N,1,ginseng
7529,^,1,psychophysical
7530,N,14,ounces
7531,N,8,Slideshow
7532,N,8,arrow
7533,N,3,pictures
7534,^,2,Multiple
7535,N,2,Outbreak
7536,N,1,Strains
7537,^,1,Papayas
7538,N,1,EDT
7539,^,1,Salmonellosis
7540,^,1,Papaya
7541,N,1,Vaccinations
7542,N,2,Parents
7543,^,2,Page
7544,N,1,Cider
7545,N,1,Vinegar
7546,N,1,constituent
7547,N,7,vinegar
7548,A,2,acetic
7549,N,1,carbohydrate-digesting
7550,N,1,sucrose
7551,^,1,maltase
7552,N,1,lactase
7553,^,1,Alhumdulilah
7554,S,5,Today's
7555,A,1,52-week
7556,N,168,make
7557,A,1,Useful
7558,N,4,Information
7559,N,1,Spirulina
7560,N,1,Algae
7561,N,4,tablet
7562,N,3,Animal
7563,N,1,spirulina
7564,A,1,chemotherapy-induced
7565,N,3,decline
7566,N,12,spend
7567,N,1,Cost/Serving
7568,N,1,magnesium-rich
7569,^,1,Noni
7570,N,4,roots
7571,^,1,Polynesian
7572,N,2,irregularities
7573,A,2,urinary
7574,N,92,Hints
7575,A,1,home-made
7576,N,10,flour
7577,A,27,whole-grain
7578,N,1,weight-bearing
7579,N,2,Restaurant
7580,N,100,Calories
7581,^,41,Carbs
7582,^,1,🍽🥝🥑
7583,N,1,Diabetes🥑🍏🌶
7584,N,2,pilaf
7585,N,2,mixture
7586,N,11,barley
7587,A,8,wild
7588,N,17,ounce
7589,^,27,Carb
7590,N,12,allowance
7591,N,2,pint
7592,N,2,jars
7593,N,1,bael
7594,N,1,patta
7595,A,1,strained
7596,A,9,hypoglycemic
7597,^,1,Bush
7598,N,1,Brothers
7599,^,1,Company®
7600,N,1,Ounce
7601,N,1,Cans
7602,^,44,Can
7603,^,1,Seam
7604,^,2,Issue
7605,N,1,Discomfort
7606,N,10,comfort
7607,N,3,people’s
7608,N,6,examples
7609,A,1,smartest
7610,N,1,selves
7611,^,1,Carrie
7612,^,1,Dennett
7613,N,3,Times
7614,N,3,Physiology
7615,N,5,Taste
7616,^,2,Jean
7617,^,1,Anthelme
7618,^,2,Brillat-Savarin
7619,N,2,brunch
7620,N,1,identities
7621,N,2,ideologies
7622,A,1,secular
7623,A,1,dogmatic
7624,^,1,Gluten
7625,^,1,Lie
7626,N,1,scholar
7627,^,2,Alan
7628,^,2,Levinovitz
7629,^,5,P
7630,^,4,h.D.
7631,N,1,superstitions
7632,A,3,magical
7633,A,1,faith-based
7634,N,1,demonization
7635,A,1,cyclical
7636,N,1,favor
7637,N,1,centuries
7638,N,1,MSG
7639,N,1,health-wrecking
7640,N,1,cocaine
7641,A,1,over-the-top
7642,N,3,elements
7643,A,1,Strict
7644,N,3,behaviors
7645,N,2,promise
7646,N,3,threat
7647,A,1,virtuous
7648,A,1,pure
7649,N,1,absolution
7650,N,1,believers
7651,N,1,bandwagon
7652,N,1,recitations
7653,A,1,annoying
7654,N,1,antidote
7655,N,1,sage
7656,N,1,philosopher
7657,^,1,Epictetus
7658,N,1,AD
7659,N,1,variability
7660,A,1,diverse
7661,^,1,Christopher
7662,^,1,Gardner
7663,^,1,Stanford
7664,A,1,diving
7665,N,1,debate
7666,N,1,nonstarchy
7667,A,1,newish
7668,A,1,impulsive
7669,N,3,chaos
7670,A,1,dysfunctional
7671,A,1,forbidden
7672,N,1,circumstance
7673,N,1,rebel
7674,N,1,instincts
7675,A,1,best-selling
7676,N,2,mindfulness
7677,N,6,TODAY
7678,N,5,courage
7679,A,1,Whole-Grain
7680,^,1,Shaw
7681,N,4,advertising
7682,N,1,buckwheat
7683,A,12,whole-wheat
7684,N,62,g
7685,N,9,arrows
7686,N,1,Tender
7687,N,1,Mango
7688,A,1,Ripe
7689,N,4,mango
7690,A,1,restorative
7691,N,2,amaranth
7692,N,3,millet
7693,^,1,triticale
7694,A,3,unsalted
7695,A,4,Several
7696,N,1,agriculture
7697,N,4,extension
7698,N,4,Tuna
7699,N,2,Boats
7700,N,1,boats
7701,N,1,yestrday
7702,N,1,chap
7703,A,2,astonished
7704,N,1,life/some
7705,A,1,wierd
7706,N,1,Worries
7707,N,1,diseseas/
7708,A,2,Bad
7709,N,1,mares
7710,N,3,documentary
7711,N,1,accolades
7712,N,1,criticism
7713,^,3,Netflix
7714,N,1,rights
7715,N,2,agenda
7716,N,1,angiograms
7717,N,1,paleo
7718,N,5,plant-based
7719,N,2,film
7720,N,2,references
7721,N,4,Immunization
7722,A,1,connective
7723,N,11,turn
7724,N,11,declutter
7725,N,19,move
7726,N,1,roll
7727,^,24,Clorox
7728,A,4,nearby
7729,N,31,lancing
7730,A,6,weekly
7731,^,11,Benjamin
7732,^,6,Franklin
7733,A,1,perishable
7734,^,1,40o
7735,N,3,F
7736,N,2,condiments
7737,N,4,Tbsp
7738,A,2,low-Calorie
7739,A,9,unsweetened
7740,^,10,pinterest
7741,^,2,MEDTRONIC
7742,N,1,PUMP
7743,N,1,Ladies
7744,^,1,Vinca
7745,^,1,Rosea
7746,N,1,sadabahar
7747,N,1,baramasi
7748,A,1,ornamental
7749,N,1,ayurveda
7750,A,2,poisonous
7751,A,9,listed
7752,N,3,chores
7753,N,4,yard
7754,N,10,tragedy
7755,^,5,Mays
7756,N,3,Show
7757,A,2,fair
7758,N,2,intuition
7759,N,2,TO-DO
7760,^,14,Marc
7761,^,8,Hack
7762,N,1,Agati
7763,N,1,Flower
7764,^,1,flower
7765,A,1,Various
7766,N,1,flowers
7767,N,3,bark
7768,A,6,White
7769,N,1,Button
7770,N,1,Mushroom
7771,A,1,Edible
7772,N,1,constitutive
7773,^,1,hypercholesterolemia
7774,N,1,Stair
7775,N,1,buttock
7776,N,1,Improvements
7777,N,2,instrument
7778,N,3,teaching
7779,N,2,Etiquette
7780,N,2,Card
7781,A,2,inappropriate
7782,N,154,eating
7783,N,9,crackers
7784,A,3,DAILY
7785,N,1,RECOMMENDATION
7786,N,5,supper
7787,A,3,sautéed
7788,N,2,onion
7789,N,8,peppers
7790,N,2,melt
7791,A,4,discouraged
7792,^,1,#AADE17
7793,^,2,Bill
7794,^,2,Polonsky
7795,N,2,anatomy
7796,A,31,added
7797,N,1,occupation
7798,N,2,lunchtime
7799,N,1,disposal
7800,N,2,facility
7801,N,1,weather-safe
7802,N,1,membership
7803,N,2,beware
7804,N,1,cautions
7805,N,7,acceptance
7806,N,1,FNP
7807,^,19,Metformin
7808,N,2,gastric
7809,N,1,heartburn/reflux
7810,N,8,whites
7811,A,3,tall
7812,N,1,👋🏻
7813,N,1,subway
7814,A,3,satisfied
7815,^,1,high-Calorie/Carb
7816,A,1,lower-Calorie/Carb
7817,A,2,toasted
7818,N,1,cashews
7819,N,4,inch
7820,N,1,commercials
7821,N,1,rope
7822,N,3,Shopping
7823,A,1,high-Calorie
7824,A,1,high-Carb
7825,A,1,spoiled
7826,A,1,Tasty
7827,N,2,lasagna
7828,^,1,Celestine
7829,^,1,Chua
7830,N,1,coach
7831,N,1,blogger
7832,N,1,howl
7833,N,1,pastas
7834,N,1,Drumstick
7835,^,2,Moringa
7836,^,1,oleifera
7837,^,1,phytochemcials
7838,A,1,antibacterial
7839,N,1,vitro
7840,N,2,rat
7841,N,6,remission
7842,N,2,bariatric
7843,A,1,intensive
7844,A,4,suggested
7845,N,1,acarbose
7846,N,3,basal
7847,N,1,glargine
7848,^,1,HbA1C
7849,A,4,partial
7850,^,1,HCP
7851,N,1,inertia
7852,A,1,transient
7853,N,5,voice
7854,N,1,emptiness
7855,N,8,casserole
7856,N,13,tuna
7857,N,4,shrimp
7858,N,3,snacker
7859,N,2,Calorie/Carb
7860,^,1,Southwestern
7861,^,2,Casserole
7862,A,1,raved
7863,N,1,CARBS
7864,N,6,boxes
7865,^,1,frankenfood
7866,N,1,shelves
7867,N,4,Meat
7868,N,1,ticket
7869,N,3,train
7870,N,1,IDEA
7871,^,1,Etc
7872,N,3,Onion
7873,^,1,cepa
7874,^,1,kanda/pyaj
7875,N,1,hardening
7876,N,1,atherosclerosis
7877,N,3,flavoring
7878,N,1,jogging
7879,N,2,Drinks
7880,N,2,Strawberries
7881,N,2,pears
7882,N,2,Cherries
7883,N,1,Grapefruit
7884,^,1,Apricots
7885,N,1,Pears
7886,N,1,Oranges
7887,^,1,Plums
7888,^,2,Peaches
7889,N,1,Grapes
7890,N,1,POST
7891,N,2,conversations
7892,^,1,Ragi
7893,N,1,Finger
7894,A,3,valuable
7895,N,1,methionine
7896,^,1,Sky
7897,A,12,worried
7898,N,4,trail
7899,N,9,hiking
7900,N,8,hike
7901,N,2,mealtime
7902,^,1,Brahmi
7903,^,1,Centella
7904,^,1,asiatica
7905,^,1,medcicnes
7906,^,1,brahmi
7907,N,1,microangiopathy
7908,N,1,edema
7909,N,1,venous
7910,N,4,wrap
7911,A,4,flat
7912,^,5,Einstein
7913,N,3,lamb
7914,N,5,veal
7915,^,1,Meringue
7916,^,2,Hearts
7917,N,1,Valentine
7918,N,1,sweeties
7919,N,2,directions
7920,N,2,Interval
7921,N,1,ratio
7922,N,1,scheme
7923,N,2,Grains
7924,N,1,subgroups
7925,N,11,iron
7926,N,2,Vitamins
7927,N,1,SPAM/SCAM
7928,N,1,HELO
7929,N,1,fitbit
7930,N,1,Tulsi
7931,N,2,basil
7932,^,2,ghee
7933,^,1,Ocimum
7934,^,1,sanctum
7935,N,2,tulsi
7936,^,1,perfused
7937,N,1,b-cells
7938,A,4,curious
7939,N,2,Verio
7940,N,1,Flex
7941,N,2,ReliOn
7942,A,1,TIRED
7943,N,1,LIFE
7944,N,1,RIGHTS
7945,^,1,Vanuatu
7946,^,1,Bermuda
7947,^,1,Cynodon
7948,^,1,dactylon
7949,N,1,dhoob
7950,N,1,modulation
7951,A,2,aqueous
7952,^,1,bermuda
7953,A,2,crushed
7954,N,2,cutlets
7955,N,2,parmesan
7956,^,1,DVD
7957,N,5,syrup
7958,N,1,Blueberries
7959,^,1,Montana
7960,N,2,Guava
7961,N,2,folk
7962,N,1,subtropical
7963,A,1,pharmacologic
7964,N,2,guava
7965,N,2,Banana
7966,N,1,Stem/Flower
7967,N,1,flower’s
7968,N,1,Bananas
7969,^,1,manganese
7970,A,2,HAPPY
7971,N,2,WEEKEND
7972,N,2,EVERYONE
7973,^,1,Custard
7974,^,1,Leaf
7975,N,3,claim
7976,A,1,tribal
7977,A,1,northern
7978,^,2,custard
7979,N,3,tree
7980,^,1,Annona
7981,^,1,squamosal
7982,N,1,uptake
7983,N,1,receptor
7984,A,211,up
7985,N,4,vaccines
7986,N,1,observance
7987,N,4,vaccination
7988,N,2,vaccinations
7989,^,1,Tdap
7990,N,1,diphtheria
7991,N,1,pertussis
7992,^,1,Pneumococcal
7993,N,1,pneumococcal
7994,N,2,bacteremia
7995,N,3,covering
7996,N,2,meningitis
7997,N,1,pneumonia\
7998,N,1,Shot
7999,N,6,Hepatitis
8000,N,3,Vaccine
8001,N,7,hepatitis
8002,A,1,Supportive
8003,N,3,versions
8004,N,4,staircase
8005,^,5,Martin
8006,^,3,Luther
8007,^,3,Jr
8008,A,10,educated
8009,^,1,cardiorespiratory
8010,A,5,Improved
8011,N,3,equivalent
8012,N,2,T
8013,N,4,pace
8014,A,2,sweeter
8015,N,2,physicians
8016,^,1,Cutch
8017,^,2,Tree
8018,N,1,babhul
8019,N,5,antidiabetic
8020,N,3,agent
8021,N,1,secretagouge
8022,A,1,Powdered
8023,^,1,Acacia
8024,^,1,arabica
8025,N,2,rabbits
8026,N,1,influence
8027,N,1,foe
8028,N,1,neighbourhood
8029,^,1,pacreatic
8030,A,2,strict
8031,^,1,Fry
8032,N,2,scramble
8033,A,2,non-stick
8034,A,2,organic
8035,^,1,Pam
8036,N,8,spray
8037,N,1,atomizer
8038,N,2,celebration
8039,N,3,backyard
8040,^,3,Olympics
8041,N,2,relay
8042,N,2,croquet
8043,N,2,bowling
8044,N,2,skating
8045,A,16,½
8046,N,3,Tablespoon
8047,A,1,bare
8048,A,2,numb
8049,N,2,corns
8050,N,4,calluses
8051,N,2,antiseptics
8052,A,1,meaningless
8053,A,2,meaningful
8054,N,2,distraction
8055,N,1,busyness
8056,N,1,exchange
8057,A,1,valueless
8058,N,1,gossip
8059,N,1,text
8060,N,1,acquaintances
8061,N,1,observer
8062,N,17,thinking
8063,N,1,TACO
8064,N,1,SALADS
8065,N,1,flatbreads
8066,A,1,savory
8067,N,2,flatbread
8068,A,1,bake-able
8069,A,1,rinsed
8070,N,1,tin
8071,N,5,oven
8072,^,1,375°F
8073,A,1,FATTY
8074,N,1,LIVER
8075,N,2,DISEASE
8076,^,3,Hopkins
8077,N,2,biopsy
8078,^,2,NAFLD
8079,N,1,fibrosis
8080,N,3,cirrhosis
8081,N,4,buildup
8082,A,5,over-the-counter
8083,^,2,OTC
8084,N,3,stops
8085,N,1,Treatments
8086,N,3,Medication
8087,N,4,victoza
8088,^,1,lantus
8089,N,2,combo
8090,N,2,hype
8091,^,3,Eleanor
8092,^,3,Roosevelt
8093,N,4,applesauce
8094,N,3,Relion
8095,N,1,error
8096,Z,1,Devil’s
8097,N,1,Cotton
8098,^,1,Abroma
8099,^,1,augustum
8100,^,1,kambla
8101,N,1,pita
8102,N,2,sausages
8103,N,3,bologna
8104,N,3,salami
8105,^,2,WalMart
8106,^,1,Ganda
8107,N,3,departments
8108,N,1,locals
8109,N,2,offices
8110,N,1,cmp
8111,N,1,bun/creatinine
8112,N,1,symtpoms
8113,^,1,GA
8114,N,7,7th
8115,N,1,croissants
