,pos,count,entity
22345,N,12,marathons
22346,N,2,tyoe
22347,N,1,MOMENTUM
22348,N,2,daibetic
22349,^,1,ThanksAre
22350,A,3,miniature
22351,N,2,osteomyelitis
22352,^,3,RA
22353,N,1,valley
22354,A,1,tiered
22355,N,3,AcC
22356,A,1,Sweet's😋😍😋
22357,N,1,skin-smoothing/cellulite-reducing
22358,N,1,side-effect
22359,A,1,dry/hard/papery
22360,A,1,non-injected
22361,N,1,grafts
22362,^,1,Aquaphor
22363,^,1,CeraVie
22364,^,1,Neutrogena
22365,^,2,Aveeno
22366,^,2,Butkus
22367,^,13,Appt
22368,^,1,GLP1
22369,^,26,Soliqua
22370,^,1,Spinnich
22371,N,1,yesterday's😎😎😎
22372,^,2,myfitnesspal
22373,^,2,Chrisps
22374,Z,2,Donald's
22375,N,2,revels
22376,^,1,illnessGave
22377,^,1,Pamban
22378,N,1,Positive🙏
22379,N,4,temps
22380,N,1,y.o
22381,N,1,Female
22382,^,1,prelunch
22383,^,1,chixken
22384,N,8,daibetes
22385,^,5,MO
22386,N,6,childcare
22387,A,1,ungodly
22388,N,127,saw
22389,^,1,😩I
22390,A,1,up)🙄
22391,N,1,type/brand
22392,^,1,Performa
22393,A,14,built
22394,A,1,rechargable
22395,N,4,cable
22396,N,1,patch/sensor/electrode
22397,N,3,applicator
22398,N,1,wastage
22399,S,1,reader's
22400,^,2,TMAD
22401,N,1,reason(Diabetes
22402,N,1,hours)
22403,^,2,Sukkarto
22404,N,1,steps😁
22405,N,2,vetrectomy
22406,N,1,prcedure
22407,N,3,x-rays
22408,A,1,Poxy
22409,N,1,gateway
22410,N,1,GENIUS
22411,^,2,Trigeminal
22412,N,4,cusp
22413,^,1,PreDiabetes
22414,^,2,NH
22415,N,33,walks
22416,A,1,stray
22417,N,2,clam
22418,N,3,bellies
22419,N,5,captains
22420,N,1,boarder
22421,N,1,prediabetes/diabetes
22422,^,1,82Evening
22423,N,1,cartons
22424,Z,1,Fung's
22425,^,1,trulicityDoes
22426,^,1,Bloodsugars
22427,^,11,Russell
22428,^,2,Stover
22429,N,2,ozone
22430,^,1,Thiasp
22431,N,1,appetite’s
22432,^,1,painHas
22433,^,2,triseba
22434,^,1,resultsHas
22435,^,1,lunchBS
22436,N,1,pAin
22437,N,1,razors
22438,N,1,Percocet
22439,N,1,picc
22440,^,1,testsI
22441,S,4,charcots
22442,^,1,Yuri
22443,^,1,Elkaim
22444,N,1,work/
22445,N,1,Sumac
22446,A,1,tired/worried
22447,A,1,bloodshot
22448,N,2,neuorpthy
22449,N,52,switch
22450,N,1,butter(2-scoops
22451,N,1,too😃
22452,^,1,Depo
22453,^,1,Provera
22454,N,6,strikes
22455,N,1,Flus
22456,N,1,flus😢
22457,N,1,hijacker
22458,N,1,hankering
22459,N,1,depression/burnout
22460,N,11,fudge
22461,N,2,poptart
22462,N,2,proscription
22463,^,1,spikesHas
22464,N,1,/needles
22465,N,1,DILEMMA
22466,^,1,V-Go
22467,A,1,simple-to-use
22468,N,1,spring-driven
22469,A,3,on-demand
22470,^,1,Valeritas
22471,N,1,eyelash
22472,^,1,V-go
22473,^,1,0200hrs
22474,A,1,uneasy
22475,^,1,0630hrs
22476,N,1,mmul
22477,N,2,bed)control
22478,^,3,pl
22479,^,2,ThanksDoes
22480,N,1,corneas
22481,^,1,WM
22482,N,1,post/questions
22483,N,1,havarti
22484,Z,1,24grams
22485,^,8,iv
22486,N,8,25lbs
22487,N,2,myriad
22488,^,25,Three
22489,^,4,Bears
22490,^,1,gwoss
22491,A,1,eggy
22492,N,1,otameal
22493,N,1,MoFos
22494,A,1,Goid
22495,N,1,temples
22496,N,2,dinner)is
22497,^,2,cgms
22498,^,4,PC
22499,N,1,CAFFEINE
22500,N,2,brewing
22501,^,1,YI
22502,A,47,included
22503,N,1,numberd
22504,^,1,chimay
22505,N,1,afterbrearkfast
22506,N,2,stomic
22507,N,2,layout
22508,^,8,Solostar
22509,N,5,metphormin
22510,^,2,kwik
22511,N,27,itching
22512,N,1,puddings
22513,N,1,scottish
22514,N,1,pirate
22515,N,1,hashbrowns
22516,N,3,cluster
22517,N,8,toddler
22518,N,1,A-
22519,N,1,Cramps
22520,^,27,Cause
22521,N,6,Relief
22522,N,2,moisturizers
22523,^,1,🤷What
22524,^,1,Gliclizide
22525,N,3,drift
22526,N,1,weightwatchers
22527,A,1,emaciated
22528,A,8,accomplished
22529,N,39,athlete
22530,N,12,😎
22531,A,1,💙💙💙Last
22532,N,1,group/page
22533,N,1,cheese(mine
22534,N,3,weightlifting
22535,^,1,croix
22536,A,4,Founding
22537,^,32,Abbott
22538,N,5,threads
22539,N,1,pilau
22540,^,2,Vgo
22541,A,1,Spiked
22542,N,1,Vimpat
22543,N,1,haematologist
22544,A,1,Granular
22545,^,1,Lymphocyte
22546,N,8,Pills
22547,A,1,Vigilant
22548,A,2,knackered
22549,N,1,monitor/finger
22550,N,3,🤔🤔
22551,A,1,discoloured/browny
22552,^,2,yester
22553,N,2,r&l
22554,N,170,hurt
22555,N,1,caseing
22556,N,1,pm/
22557,N,1,bloodtest
22558,N,1,happy😊
22559,^,1,A.B.
22560,N,1,quadruple
22561,A,1,overkill
22562,N,1,FGT
22563,^,1,MySugr
22564,A,1,simultaneous
22565,^,1,Selamat
22566,^,1,pagi
22567,^,1,Hari
22568,^,1,kegagalan
22569,^,4,dan
22570,^,1,percaya
22571,^,2,Dia
22572,A,1,leary
22573,^,14,amd
22574,N,7,diner
22575,A,1,repeatable
22576,N,8,spur
22577,A,1,Challenging
22578,N,1,Mainstream
22579,N,2,qty
22580,N,2,cheese)for
22581,^,1,640G
22582,A,6,apprehensive
22583,N,4,Injections
22584,N,1,7years
22585,^,4,nebulizer
22586,N,1,promethazine
22587,N,1,codeine
22588,Z,1,mucus’s
22589,N,2,READINGS
22590,^,1,81ROLL
22591,N,1,Sort
22592,^,1,Metformn
22593,N,1,glyboride
22594,N,1,caremark
22595,N,2,)Evening
22596,A,1,frisky
22597,^,1,Por
22598,^,1,AceptarmeThanks
22599,A,7,relatable
22600,N,1,😿
22601,^,1,thoughtsHi
22602,^,1,trsiba
22603,^,5,eBay
22604,N,1,helm
22605,^,11,Star
22606,N,1,Trek
22607,^,3,Yolanda
22608,^,1,Vaga
22609,N,3,todays
22610,^,2,tri
22611,N,1,betting
22612,N,2,Wheel
22613,^,1,Fortune
22614,^,7,Vega
22615,^,1,cassa
22616,Z,1,Apple's
22617,^,1,friendshipThank
22618,N,8,Unboxing
22619,^,1,#DEXCOMG6
22620,^,1,🎉💉📦
22621,^,1,⭐️Please
22622,N,1,video⭐️
22623,^,1,frenchiegang_
22624,N,7,#kidney
22625,^,7,hemodialysis
22626,N,1,feeling😣
22627,N,1,meal/food
22628,^,1,instacart
22629,^,1,elicohen2018
22630,^,1,Mysugr
22631,^,1,addHello
22632,N,9,fart
22633,N,1,silverware
22634,^,1,faerie
22635,N,5,Mommy
22636,A,2,delusional
22637,N,1,cuticle
22638,N,1,remover/pusher
22639,N,1,trimmer
22640,N,3,sufferer
22641,N,1,tweezers
22642,N,4,MATTER
22643,^,2,CARBOHYDRATES
22644,A,2,goood
22645,^,1,TMJ
22646,Z,1,law’s
22647,N,7,graduation
22648,N,4,tendon
22649,A,1,Wet
22650,^,1,fletcher
22651,^,1,wallsend
22652,^,1,Newcastle
22653,A,1,Reese's
22654,N,1,saline
22655,N,2,Guinness
22656,^,2,Terry
22657,A,1,angry/irritated
22658,^,1,showerHi
22659,^,1,#VitaminD
22660,^,1,#California
22661,^,1,#Korea
22662,N,1,grins
22663,N,4,Clarity
22664,N,34,tech
22665,N,1,frills
22666,N,1,vans
22667,N,1,prielmier
22668,A,1,prostrate
22669,N,1,kerfuffle
22670,^,1,nutrosystem
22671,^,2,Metamucil
22672,N,24,LOVE
22673,N,3,DIABETICS
22674,N,3,NONE
22675,N,1,metamorphin
22676,N,2,15lbs
22677,N,1,insuling
22678,N,1,uni-project
22679,A,11,fucking
22680,^,1,136BS
22681,^,1,177BS
22682,N,1,Avacado
22683,^,1,Himalayan
22684,N,67,knowing
22685,^,1,😃Started
22686,^,2,Te
22687,^,1,spatula
22688,N,1,arches
22689,N,1,personage
22690,^,1,Alt
22691,^,1,Adt
22692,N,1,tantum
22693,A,1,chatty
22694,^,1,Joyce
22695,^,3,PJ
22696,^,2,Daniels
22697,N,2,triumph
22698,^,1,AKI
22699,N,2,firmware
22700,^,2,Nightscout
22701,^,2,Tic
22702,^,5,Tac
22703,N,2,basals
22704,A,1,loopable
22705,N,2,faves
22706,N,4,plunger
22707,^,1,gapapentin
22708,N,1,carbs/sugar
22709,^,2,AKA
22710,^,1,Weapon
22711,N,4,ASS
22712,^,1,Phenonemon
22713,A,1,aggrivating
22714,^,1,quickThat
22715,A,3,Unknown
22716,^,2,Brenda
22717,A,1,familar
22718,Z,5,Everyone's
22719,^,1,Ciani
22720,^,4,IVF
22721,N,1,healting
22722,^,1,💜🤩🎉So
22723,A,1,affective
22724,^,1,Metformomin
22725,N,1,junky
22726,^,2,Marquita
22727,A,2,Worse
22728,^,1,Reubens
22729,A,7,long-lasting
22730,N,2,peeler
22731,N,1,salad/veggie
22732,N,9,contrast
22733,A,1,A-1
22734,^,1,Zanini
22735,^,1,Monte
22736,A,5,suspicious
22737,N,4,cramp’s
22738,N,2,med’s
22739,^,4,BSLs/BGLs
22740,N,1,BSL/BGL
22741,N,5,viewing
22742,A,4,congestive
22743,N,1,plight
22744,A,3,nondiabetic
22745,^,4,Richmond
22746,^,4,Va
22747,N,1,Jug
22748,N,1,tires
22749,N,1,Consultancy
22750,N,1,trainimg
22751,^,1,Optometrists
22752,^,1,Opticians
22753,^,1,metformin(1
22754,N,1,Januvia(100mg
22755,^,1,obgyn
22756,^,1,Bisrat
22757,N,1,Monsters
22758,N,2,begezzes
22759,A,1,24hour
22760,N,4,gem
22761,^,1,novicaine
22762,N,4,Net
22763,N,1,Alcohols
22764,N,2,spagetti
22765,N,5,hotdog
22766,N,1,Tblsp
22767,^,1,Chilie
22768,N,1,tblesp
22769,N,3,Description
22770,N,4,Parade
22771,A,1,Jumbo
22772,Z,1,Torchy's
22773,A,1,jalepeno
22774,A,1,Pimento
22775,A,3,Raw
22776,A,2,frosted
22777,^,1,Blackberries
22778,Z,1,Miller's
22779,N,1,Jams
22780,^,2,Blackberry
22781,N,1,Chili
22782,N,1,Summary
22783,N,1,kcal
22784,N,2,Ignorance
22785,N,1,pissing
22786,N,1,evile
22787,N,28,5K
22788,N,9,PSA
22789,A,1,doomed
22790,A,1,oblivious
22791,N,12,classmates
22792,N,1,outcast
22793,A,6,mature
22794,^,4,Anita
22795,^,1,basal/bolus
22796,^,3,A1c's
22797,N,1,hummas
22798,N,4,panick
22799,N,8,horizon
22800,N,1,SLURPIEES
22801,A,2,jumbo
22802,N,1,slurpiee
22803,A,1,retried
22804,N,1,heartrate
22805,N,4,hunting
22806,^,1,SLEEP😴
22807,N,3,Cleanse
22808,^,5,Columbia
22809,N,1,h20
22810,N,6,ans
22811,N,2,PERSON
22812,N,1,morning107
22813,N,3,enlite
22814,N,7,Nano
22815,^,2,Liposuction
22816,Z,24,Association’s
22817,N,1,carbs🚩
22818,N,3,Flavors
22819,N,1,Hersey
22820,N,1,mounds
22821,^,1,TP
22822,N,1,sugar/sticky
22823,^,1,Osceola
22824,N,1,flyers
22825,^,2,Tami
22826,^,2,Fenton
22827,^,1,Alvarado!!I'm
22828,^,1,Alvarado
22829,A,2,OUTRAGEOUS
22830,^,1,HGH
22831,^,1,Bolton
22832,N,1,Truliicity
22833,N,5,forums
22834,^,1,Pimple
22835,A,1,controled
22836,N,1,white-bread
22837,A,1,non-healthy
22838,N,1,goldfish
22839,A,2,HOLY
22840,N,1,MOLY
22841,A,4,astounded
22842,N,3,hump
22843,^,1,🤔Before
22844,N,2,bleeder
22845,Z,2,fb’s
22846,N,2,extras/spares
22847,^,1,Sansoan
22848,^,1,Lantus-Solo
22849,N,1,Recipes/things
22850,N,7,Pen
22851,N,1,Query
22852,N,1,Magnolias
22853,A,7,high-risk
22854,^,3,urinalysis
22855,^,4,cbc
22856,^,1,😉I
22857,^,2,Alexa
22858,^,3,losartan
22859,^,2,Gabepentin
22860,^,3,Sweden
22861,Z,1,Merc's
22862,^,1,Astra
22863,^,1,Xenica
22864,^,3,Theresa
22865,^,1,Garnero
22866,N,1,adikins
22867,^,1,Loren
22868,N,1,urea
22869,N,3,gfr
22870,A,6,disoriented
22871,^,1,45minute
22872,N,1,neighbour
22873,^,1,cpr
22874,N,1,scots
22875,N,2,obligation
22876,^,3,Gardens
22877,N,5,chill
22878,N,2,Reflection
22879,N,1,Frenemy
22880,A,13,whom
22881,N,7,dislike
22882,N,3,frenemy
22883,N,1,frenemies
22884,^,1,Mucle
22885,N,8,promises
22886,A,50,Right
22887,N,3,#caregiver
22888,^,1,cholestoral
22889,N,2,planter
22890,^,1,Ultra2
22891,^,1,ultra2
22892,N,5,verio
22893,N,4,calibration
22894,N,1,rehabilitation
22895,N,5,Moms
22896,N,1,Mom🤗
22897,^,4,fathead
22898,A,1,Bizarre
22899,^,1,Malva
22900,A,1,Inexplicable
22901,^,1,Brooks
22902,^,1,Spector
22903,^,1,20carbs
22904,N,1,aday
22905,A,1,mellow
22906,N,1,expresso
22907,N,1,Clam
22908,N,2,icee
22909,N,17,reads
22910,N,6,INTERNATIONAL
22911,N,1,CALCULATOR
22912,N,2,yield
22913,^,1,burpy
22914,N,1,andwaa
22915,N,1,endoceonolgist
22916,N,1,info/
22917,^,2,Lewisville
22918,^,2,Rexburg
22919,^,2,Rigby
22920,^,4,Pavilion
22921,N,853,taking
22922,A,1,fun-filled
22923,N,1,Ethnicity
22924,Z,1,Scarborough's
22925,N,1,Multicultural
22926,N,8,Convention
22927,A,1,African/Caribbean
22928,A,1,Culturally-inspired
22929,N,4,tutorials
22930,N,8,blast
22931,A,3,misinformed
22932,A,32,informed
22933,N,3,Diebetese
22934,N,1,diebates
22935,^,2,Hypertention
22936,N,1,critinine
22937,^,1,madicine
22938,N,1,diabetes/medication
22939,N,2,stabilised
22940,^,1,DiaBliss
22941,N,1,pickle-relish
22942,A,2,sixty
22943,N,1,recommandations
22944,A,2,truthful
22945,N,2,DM-II
22946,^,1,MetforminLooking
22947,N,1,notepad
22948,^,1,Jude
22949,^,2,tgere
22950,N,2,sluring
22951,^,1,weekHave
22952,A,8,aching
22953,A,1,tweaked
22954,N,6,crawling
22955,^,2,Tanja
22956,^,2,Shatanovska
22957,^,2,Skopje
22958,^,6,Matthew
22959,^,1,Genesishealth
22960,^,1,yayHad
22961,N,2,boughts
22962,^,1,Endro
22963,^,5,Glyxambi
22964,^,1,laparoscopy
22965,N,2,depo
22966,N,1,provero
22967,N,1,experiences)
22968,N,1,totem
22969,N,2,pole
22970,N,1,dirheea
22971,^,1,Posicles
22972,N,3,lowcarb
22973,^,1,bouillion
22974,N,1,murmur
22975,N,1,diabetes-safe
22976,^,1,Hyperbaric
22977,^,1,Oxygen
22978,N,1,intake-
22979,^,1,Tequila
22980,N,4,balloons
22981,^,1,15mmol/L
22982,N,7,humilin
22983,^,1,Genesis
22984,^,1,Kyani
22985,^,1,Traingle
22986,N,1,dexcomm
22987,^,1,Leanne
22988,N,2,interruptions
22989,A,7,MAJOR
22990,N,2,SHIT
22991,^,3,Sucontral
22992,N,112,booth
22993,^,1,NHRA
22994,N,1,hoolies
22995,A,1,diagnosedy
22996,N,1,😞😟😟😟
22997,N,4,mmol/L)Evening
22998,N,1,Talapia
22999,^,1,alumium
23000,N,1,refigerated
23001,A,1,dizzy/light-headedness
23002,A,1,grainy
23003,N,1,hamburgers
23004,N,2,cello
23005,N,6,Wedding
23006,N,1,aftertaste
23007,N,1,tos
23008,^,5,Tslim
23009,^,1,gtube
23010,N,2,queens
23011,^,1,Evansville
23012,N,1,teasp
23013,N,2,o'clock
23014,N,9,homework
23015,N,1,well🚩
23016,^,10,PDM
23017,N,1,twit
23018,A,1,dismissive
23019,^,1,thrice
23020,N,1,2weeks
23021,^,1,walkingDoes
23022,^,1,grossI
23023,N,2,lucozade
23024,N,1,pm)Woke
23025,N,1,runaround
23026,^,1,humalog/novalog
23027,^,1,Applebee’s
23028,N,7,flavour
23029,N,1,70g
23030,N,1,Anyine
23031,^,1,Addisons
23032,N,1,Disease/Diabetes
23033,N,1,run/jog
23034,N,3,distances
23035,N,1,feets
23036,N,1,boardline
23037,N,2,Grandmother
23038,N,2,zpak
23039,N,1,methylprednisone
23040,N,2,Freshman
23041,N,1,Routines
23042,N,3,sucker
23043,N,1,menstruation
23044,N,3,stimulation
23045,A,3,Shared
23046,N,1,post-hypoglycemic
23047,^,1,Hungarian-born
23048,^,1,theorised
23049,A,2,defensive
23050,N,1,epinephrine
23051,^,1,phenomenom
23052,A,1,avoidable
23053,N,3,bursitis
23054,^,1,xAnyone
23055,A,1,steroid-induced
23056,A,9,12-year-old
23057,N,4,msg
23058,N,1,Respiridone
23059,^,1,Ptsd
23060,^,2,INSOMNIA
23061,A,1,monotone
23062,N,1,💯BG
23063,N,2,metformam
23064,^,4,KwikPen
23065,N,1,okeefs
23066,N,2,Sensation
23067,^,2,nuropathy
23068,^,12,instagram
23069,N,2,companies/manufacturers
23070,N,25,Representatives
23071,^,48,Senate
23072,N,4,accessability
23073,N,19,Senators
23074,N,1,care😒
23075,Z,3,everybody’s
23076,N,1,night(36
23077,A,1,unsteady
23078,^,1,Kings
23079,^,1,Queens
23080,^,7,Hat
23081,N,5,hats
23082,N,1,crowns
23083,A,4,woozy
23084,N,1,video's
23085,A,1,innocent
23086,N,1,ice-creamHas
23087,N,2,ice-cream
23088,^,1,Sunrise
23089,^,2,Sloane
23090,^,1,RPh
23091,N,1,somogyi
23092,N,10,Cons
23093,N,1,60units
23094,N,2,wrench
23095,N,4,camping
23096,^,1,E-5
23097,A,1,myocardial
23098,N,2,abnormalities
23099,N,1,Advertisement
23100,^,1,A1C’s
23101,A,1,•first
23102,N,1,•next
23103,A,1,xtra
23104,N,3,Adventure
23105,N,7,personnel
23106,^,1,Malawi
23107,^,1,Fely
23108,^,1,Palas
23109,^,1,iGalen
23110,^,1,beforeI
23111,A,1,Pineapple-Coconut
23112,^,1,pnomonia
23113,N,1,spammers
23114,^,8,KFC
23115,N,3,ANYBODY
23116,^,1,leflunomide
23117,^,2,RHEUMATOID
23118,^,3,ARTHRITIS
23119,N,17,RESEARCH
23120,N,1,OPPORTUNITY
23121,N,1,Optical
23122,N,1,Coherence
23123,N,1,Tomography
23124,^,1,PACHYMETRY
23125,^,1,robo
23126,N,5,angels
23127,^,1,Jasmine
23128,^,1,Newell
23129,A,1,anti-nausea
23130,A,2,Terrible
23131,^,32,Lo
23132,N,1,rook
23133,N,2,Suggestion
23134,^,1,DiabeticsIs
23135,N,3,reg
23136,A,1,fatest
23137,N,1,COW
23138,N,1,umpf
23139,N,2,vape
23140,N,1,tips/info
23141,A,1,Update🚩well
23142,N,1,Gazelle
23143,N,1,tablsp
23144,N,2,popsicle
23145,^,2,BSugar
23146,^,5,Heaven
23147,^,1,Necrobiosis-lipoidica
23148,N,7,png
23149,^,1,Necrobiosis
23150,^,1,lipoidica
23151,A,3,reddish
23152,A,1,shiny
23153,N,1,porcelain-like
23154,^,2,necrobiosis
23155,^,2,lipodica
23156,N,1,neck-row-by-oh-sis
23157,^,1,lee-poi-dee-ka
23158,N,17,ACTION
23159,^,1,Necorbiosis
23160,A,4,harmless
23161,^,1,Acanthosis-nigricans
23162,N,1,Acanthosis
23163,N,2,nigricans
23164,N,1,creases
23165,A,1,Darker
23166,A,2,velvety
23167,N,4,armpit
23168,N,11,groin
23169,^,1,acanthosis
23170,^,1,NIE-gri-cans
23171,N,1,sclerosis
23172,N,1,sclear-row-sis
23173,A,2,waxy
23174,N,2,pebbles
23175,A,1,swollen-looking
23176,A,2,thickened
23177,N,6,peel
23178,^,1,bullosis
23179,N,1,bull-low-sis
23180,N,1,diabetricorum
23181,N,1,bull-lie
23182,N,2,jpg
23183,N,1,Diabetic-dermopathy
23184,A,1,55-year-old
23185,A,1,der-mop-ah-thē)
23186,^,1,Eruptive-xanthomatosis
23187,N,1,Eruptive
23188,N,2,xanthomatosis
23189,A,6,well-controlled
23190,A,1,reddish-yellow
23191,A,2,yellowish
23192,N,1,crooks
23193,A,1,eruptive
23194,^,1,Granuloma-annulare
23195,N,1,Granuloma
23196,N,4,annulare
23197,N,2,skin-colored
23198,A,1,bluish
23199,N,3,granuloma
23200,A,1,Yellowish
23201,^,1,xanthelasma
23202,N,1,skin_tags
23203,N,4,tags
23204,N,2,growths
23205,N,1,aeroplane
23206,N,1,sanwich
23207,N,1,cheez-it
23208,^,1,opTHAmologist
23209,^,1,opTOMatrist
23210,N,3,builtup
23211,N,3,sandles
23212,N,2,kefir
23213,N,1,kombucha
23214,N,1,allotment
23215,N,2,ripple
23216,N,1,dippers
23217,N,1,whoppers
23218,A,1,non-bun
23219,N,5,rocket
23220,N,2,Tester
23221,^,13,Livongo
23222,N,1,mmol)Evening
23223,^,2,eatig
23224,^,1,va
23225,N,1,cellphone
23226,N,2,skirt
23227,N,1,rewind
23228,N,25,ache
23229,N,1,cinn
23230,N,1,acv
23231,N,1,Soldier
23232,A,3,tasteless
23233,Z,4,200’s
23234,N,1,pores
23235,N,1,HURTS
23236,A,1,naseous
23237,^,1,upI
23238,N,2,chuckle
23239,N,1,half-dozen
23240,N,2,M&Ms
23241,N,1,ting
23242,A,5,dunno
23243,Z,1,nobodies
23244,N,5,wk
23245,N,2,testicles
23246,N,2,urinalysis-culture
23247,^,1,ultrasoundi
23248,N,3,assumptions
23249,N,34,shut
23250,A,1,40th
23251,N,6,reunion
23252,N,3,splinter
23253,N,2,hemorrhages
23254,^,1,berwyn
23255,N,1,flak
23256,^,1,Levamir
23257,N,2,resection
23258,^,1,diverticultis
23259,^,1,USANA
23260,^,1,BF
23261,A,1,AWFUL
23262,^,1,Mongolian
23263,N,1,RICE
23264,N,1,aquafor
23265,N,1,inoculant
23266,A,1,dandy
23267,N,1,endocrinological
23268,N,1,countermeasures
23269,^,3,Fridays
23270,N,1,week-
23271,N,10,FUN
23272,N,4,Insulins
23273,N,1,dollarsI
23274,^,6,Tony
23275,^,1,Martinez
23276,N,42,Download
23277,N,1,SteviQ
23278,N,3,informations
23279,N,8,Folks
23280,N,2,tortellini
23281,N,1,doc)Any
23282,^,1,Hemolog
23283,^,1,️So
23284,^,1,Optiva
23285,^,2,BUFFALO
23286,N,2,VICTOZA
23287,N,2,grabs
23288,N,4,Pics
23289,A,1,squishy
23290,A,1,pliable
23291,N,2,ganglion
23292,^,2,Woodland
23293,A,1,brand-name
23294,A,1,Individual
23295,N,1,Households
23296,^,1,goodA1c
23297,N,1,weirdness
23298,N,1,Temptations
23299,N,1,now🙆
23300,N,1,Instrument
23301,N,1,Daughter's
23302,N,2,Alone
23303,^,1,Attia
23304,N,7,elite
23305,A,1,opposing
23306,N,6,apology
23307,N,2,outings
23308,N,2,+weight
23309,^,1,BBC1
23310,N,1,point-
23311,S,2,bachelor's
23312,^,1,Politehnica
23313,^,1,Bucharest
23314,N,10,confidential
23315,N,1,Husk
23316,A,2,chained
23317,A,2,Sugar-Sweetened
23318,A,5,Sugary
23319,N,3,12-ounce
23320,N,4,creamers
23321,A,2,refined-flour
23322,^,2,Fruit-Flavored
23323,N,3,fruit-flavored
23324,^,2,Agave
23325,^,2,Nectar
23326,N,2,Syrup
23327,N,2,Pretzels
23328,^,4,Fries
23329,A,3,wether
23330,A,2,Dizzy
23331,^,1,Riceberry
23332,^,2,Beverage
23333,N,2,snake
23334,A,1,Bittersweet
23335,N,1,sands
23336,A,7,extraordinary
23337,N,1,acknowledgement
23338,A,1,humblest
23339,N,2,bro
23340,A,2,lively
23341,^,7,Botox
23342,N,1,counsling
23343,^,1,Lakanto
23344,N,3,cooling
23345,A,4,granular
23346,^,4,maltodextrin
23347,^,1,Sucralose
23348,N,3,Aspartame
23349,N,3,collage
23350,N,1,ALMOND
23351,N,1,rum
23352,N,16,inhaler
23353,A,1,Advair
23354,N,2,preauthorized
23355,^,1,help😭😭😭Well
23356,N,1,help😭😭😭
23357,N,2,tremors
23358,N,1,dizziness/light-headedness
23359,Z,1,gp's
23360,^,2,autopilot
23361,N,6,shout-out
23362,N,2,every1
23363,^,1,xQuick
23364,N,1,carb-filled
23365,N,3,B.S
23366,N,1,BUN
23367,A,3,mutant
23368,^,2,mio
23369,N,3,salve
23370,^,2,😳😞
23371,^,1,😮Before
23372,A,25,spiking
23373,^,1,😩Before
23374,N,27,r
23375,N,1,2morrow
23376,A,1,jumpy
23377,N,1,jolts
23378,^,1,250lbs
23379,^,1,Basgalar
23380,N,1,Machine
23381,N,11,mmol/LEvening
23382,N,1,Shiiiiiiiit
23383,N,2,juicing
23384,N,1,sugar/carbs
23385,^,5,😐
23386,^,1,Invokament
23387,N,2,bartender
23388,A,1,appriciated
23389,N,1,straigh
23390,N,1,resus
23391,^,1,servere
23392,N,3,drips
23393,^,1,KristinaEnjoy
23394,^,6,Kristina
23395,N,5,sticker
23396,N,3,solidarity
23397,N,11,recheck
23398,A,3,GRATEFUL
23399,A,1,BLESSED
23400,A,1,Reversible
23401,N,740,did
23402,^,4,Gatorade
23403,N,3,sprite
23404,N,2,non-diet
23405,N,1,T2_I
23406,N,5,CHAPTER
23407,N,4,metfomin
23408,N,2,bld
23409,N,1,tarter
23410,N,3,squirt
23411,^,1,Yesterdayi
23412,^,1,Canberra
23413,N,1,$400later
23414,N,1,wieght
23415,A,2,Bummed
23416,N,2,ekg
23417,N,5,crowd
23418,^,3,Manila
23419,^,2,SSI
23420,N,4,SSDI
23421,^,3,Tan
23422,^,2,Incredibles
23423,N,1,Hi's
23424,N,1,prisoner
23425,N,1,glimmer
23426,N,1,day/evening
23427,N,1,HELL
23428,N,8,dialogue
23429,^,1,164Roll
23430,N,1,Lemons
23431,^,2,FORMIGA
23432,^,1,Methycobalt
23433,^,1,500ug
23434,N,1,Newcomer
23435,A,1,bloodless
23436,^,1,CGMDaughter
23437,^,1,LordMy
23438,A,1,ENTIRE
23439,N,10,smells
23440,^,1,Aslo
23441,N,1,CHOICE
23442,^,1,mike
23443,N,5,cupboards
23444,^,10,july
23445,^,1,Tuejeo
23446,^,1,medsHey
23447,N,2,Caregiver
23448,N,3,overdose
23449,^,1,opinionIs
23450,N,6,Arms
23451,^,1,ITV
23452,N,4,cannula
23453,N,1,advice/support
23454,A,5,fractured
23455,A,1,medi-cal
23456,^,10,A1
23457,^,3,Bassaglar
23458,N,1,TIAOk
23459,A,3,Monthly
23460,N,5,installment
23461,N,5,senses
23462,A,1,legged
23463,N,1,🤔Anybody
23464,^,2,AMLODIPINE
23465,N,2,cheeks
23466,N,2,BUS
23467,N,2,COMPANY
23468,N,2,PILL
23469,N,2,300MG
23470,N,1,adipex
23471,N,2,authorizations
23472,N,4,logic
23473,N,5,psych
23474,A,2,idiotic
23475,N,5,abcess
23476,^,1,glaritus
23477,^,2,BCG
23478,N,1,Pickles
23479,N,1,anti-anxiety/antidepressant
23480,A,1,eternal
23481,N,2,food's
23482,A,1,soild
23483,N,2,rambling
23484,S,2,endocrinologist’s
23485,N,1,e-gift
23486,A,1,IRB-approved
23487,N,4,Workplace
23488,N,1,Disclosure
23489,N,1,Processes
23490,N,1,animus
23491,^,3,PayPal
23492,A,1,reseller
23493,^,2,Rainier
23494,^,2,Bing
23495,N,1,dinner)Evening
23496,N,3,jug
23497,N,8,nueropathy
23498,^,2,atkins
23499,A,1,regimented
23500,N,1,Docter
23501,N,4,insluin
23502,N,5,rocks
23503,N,2,landscaping
23504,N,10,idea's
23505,^,1,meterFolks
